pairing_key,dataset_name,dataset_config,source_split,duplication_count,source_id,source_title,source_meta,source_hash,target_len,span_slot,target_start_token_idx,target_end_token_idx,target_text,target_token_ids,half_prefix_len,half_suffix_len,prefix_mode,natural_prefix_fracs,selected_prefix_lens
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the Philippines.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the Philippines.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the Philippines.txt"", ""duplicates"": 64}",75023fd95bde89f1bf8dc9f865ff017b,50,start0,0,50,"of the 1st district of Palawan (since 2022)\nMarch 15 – Ricardo Zulueta (b. 1981 or 1982), former Bureau of Corrections official and suspect in the killing of Percy Lapid\nMarch 19 –","[1171, 253, 337, 296, 3286, 273, 5226, 1403, 266, 313, 17480, 1384, 1423, 10, 187, 18489, 1458, 1108, 19580, 15916, 1503, 21362, 1464, 313, 67, 15, 13402, 390, 13563, 582, 3438, 15904, 273, 3094, 38526, 3565, 285, 9101, 275, 253, 9811, 273, 3545, 951, 39420, 301, 187, 18489, 655, 1108]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the State of Palestine.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the State of Palestine.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the State of Palestine.txt"", ""duplicates"": 64}",560ea0e69ae13b7114e113ca00ac8966,50,start0,0,50,"financial collapse.\nThe UN reports that ""anarchy"" and societal breakdown is expanding across the Gaza Strip due to IDF destabilization, citing an increase in looting and extrajudicial killings of police and humanitarian workers.\n20 July – At","[9750, 14033, 13551, 15, 187, 510, 7379, 5012, 326, 346, 266, 12638, 3, 285, 38058, 19501, 310, 16122, 2439, 253, 24076, 34982, 1955, 281, 5417, 39, 37355, 1320, 13, 19936, 271, 2572, 275, 298, 22933, 285, 4465, 46567, 40139, 273, 3513, 285, 30122, 5820, 15, 187, 938, 4163, 1108, 2058]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the United Kingdom.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the United Kingdom.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/2024 in the United Kingdom.txt"", ""duplicates"": 64}",dd3352ca6236a08a9cdb8efa471ddb4f,50,start0,0,50,Wales is extended to a further 16 venues following a trial at three locations.\nA University College London study of five cases of Alzheimer's disease suggests they could have been caused by a treatment in which the patients were injected with growth hormones from dead people,"[56, 2339, 310, 6508, 281, 247, 2007, 1668, 28966, 1563, 247, 2332, 387, 1264, 8593, 15, 187, 34, 2499, 6822, 4693, 1263, 273, 2620, 2219, 273, 23294, 434, 2728, 5936, 597, 812, 452, 644, 4269, 407, 247, 1971, 275, 534, 253, 1363, 497, 13945, 342, 3116, 23884, 432, 3846, 952]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/22 March 2024 Russian strikes on Ukraine.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/22 March 2024 Russian strikes on Ukraine.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/22 March 2024 Russian strikes on Ukraine.txt"", ""duplicates"": 64}",ee8b0301018b195b466d2eeaffc9bcd0,50,start0,0,50,"""Dniprovska"", which connects the nuclear power plant with the unified energy system of Ukraine, was switched off. Energoatom reported that the damaged power line was restored.\n\n\n=== Kryvyi Rih ===\nIn K","[3, 37, 40298, 18540, 32518, 995, 534, 23417, 253, 6069, 1612, 4444, 342, 253, 27998, 2341, 985, 273, 17111, 13, 369, 17609, 745, 15, 444, 1216, 2184, 14054, 2361, 326, 253, 13572, 1612, 1386, 369, 16789, 15, 535, 187, 16536, 611, 610, 11170, 74, 416, 6356, 11013, 187, 688, 611]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/25 May 2024 Kharkiv missile strikes.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/25 May 2024 Kharkiv missile strikes.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/25 May 2024 Kharkiv missile strikes.txt"", ""duplicates"": 64}",ce954f71a7c596185db1989860043bcc,50,start0,0,50,"caused no casualties. Ukrainian rescuers then cleared the sports ground.\n\n\n=== Residential development strike ===\n\nAt 19:00, Russian forces hit a dense residential area in the center of the city with an S-300 missile,","[68, 15525, 642, 32853, 15, 27485, 9708, 86, 398, 840, 16481, 253, 9001, 3216, 15, 535, 187, 16536, 2213, 9440, 2440, 9974, 11013, 187, 187, 3404, 655, 27, 361, 13, 7247, 5621, 4352, 247, 14086, 16252, 2170, 275, 253, 4055, 273, 253, 2846, 342, 271, 322, 14, 7554, 22822, 13]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/30 December 2023 Belgorod shelling.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/30 December 2023 Belgorod shelling.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/30 December 2023 Belgorod shelling.txt"", ""duplicates"": 64}",746ddcc34f5cc295a1af3b1815e35cd9,50,start0,0,50,"told the BBC that its forces had launched more than 70 drones against Russian military targets in ""response to Russia's terrorist attacks on Ukrainian cities and civilians"", and attributed events in Belgorod to the ""incompetent work of Russian air defence"",","[42618, 253, 15501, 326, 697, 5621, 574, 10098, 625, 685, 5571, 35968, 1411, 7247, 4668, 8571, 275, 346, 10927, 281, 7422, 434, 17150, 8104, 327, 27485, 8238, 285, 23332, 995, 285, 12877, 3394, 275, 6512, 3892, 351, 281, 253, 346, 249, 3118, 292, 290, 789, 273, 7247, 2329, 17147, 995]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/AI boom.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/AI boom.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/AI boom.txt"", ""duplicates"": 64}",9560000aba23120affef4c4ae90c8309,50,start0,0,50,"power generative AI products, making it more difficult for companies to achieve net zero emissions. From 2019 to 2024, Google's greenhouse gas emissions increased by 50%.\n\n\n=== Biosecurity and cybersecurity ===\nAI is expected by researchers","[9177, 1006, 800, 14980, 3580, 13, 2403, 352, 625, 2834, 323, 4413, 281, 5115, 2036, 5058, 14839, 15, 4325, 6247, 281, 1384, 1348, 13, 5559, 434, 27160, 3678, 14839, 2559, 407, 2456, 7739, 535, 187, 16536, 6943, 583, 1915, 414, 285, 20239, 13980, 11013, 187, 18128, 310, 3264, 407, 8607]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Al-Ahli Arab Hospital.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Al-Ahli Arab Hospital.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Al-Ahli Arab Hospital.txt"", ""duplicates"": 64}",791aaa5516aeb31ad33f9dcc3d46e24b,50,start0,0,50,"per month. It is supported by international charities such as Embrace the Middle East.\n\n\n=== 1948–1987 ===\nAfter the 1948 Arab–Israeli War and occupation of the Gaza Strip by Egypt, the American Baptist Foreign Mission Society operated the","[468, 1770, 15, 733, 310, 4516, 407, 5213, 45643, 824, 347, 4825, 19276, 253, 10515, 5791, 15, 535, 187, 16536, 22557, 1253, 15089, 11013, 187, 4553, 253, 22557, 8365, 1253, 25054, 74, 3660, 285, 17238, 273, 253, 24076, 34982, 407, 10253, 13, 253, 2448, 30021, 15839, 22368, 8273, 11658, 253]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Allegations of rigging in the 2024 Pakistani general election.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Allegations of rigging in the 2024 Pakistani general election.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Allegations of rigging in the 2024 Pakistani general election.txt"", ""duplicates"": 64}",580f9e4a2aba4c1ffd23c25cd690703b,50,start0,0,50,"NetBlocks.\nImran Khan’s Pakistan Tehreek-e-Insaf (PTI) party, a prolific user of social media platforms, has been particularly impacted by this ban. This reliance on social media grew especially after the country’","[8695, 43865, 15, 187, 3351, 4011, 21128, 457, 84, 13115, 32807, 7209, 14, 70, 14, 14794, 2320, 313, 5736, 42, 10, 3128, 13, 247, 46698, 2608, 273, 2675, 3420, 13498, 13, 556, 644, 3782, 27857, 407, 436, 8913, 15, 831, 22095, 327, 2675, 3420, 8899, 3340, 846, 253, 2586, 457]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}",eb46e4e3f463cac5cead055e62e8e9c9,50,start0,0,50,"Sandra. She counters that while she had slapped Samuel, the rest of the violence heard was her husband self-harming. After Sandra admits to an affair with a woman the year before Samuel's death, the prosecution argues that Samuel's loud music","[52, 17244, 15, 1500, 33605, 326, 1223, 703, 574, 41352, 20628, 13, 253, 1551, 273, 253, 7217, 3735, 369, 617, 5938, 1881, 14, 21127, 272, 15, 2732, 43785, 19943, 281, 271, 18830, 342, 247, 3416, 253, 807, 1078, 20628, 434, 2471, 13, 253, 14079, 8219, 326, 20628, 434, 11216, 3440]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Anatomy of a Fall.txt"", ""duplicates"": 64}",2d8cdec184dbde1aca60e1653e3cb99a,50,start0,0,50,"and how much an artist's work really reveals about their character."" Abraham also added that Hüller deserved a Cannes Best Actress prize for her performance. Candice Frederick of the HuffPost wrote: ""Through vivid flashbacks and meticulous courtroom interrogation","[395, 849, 1199, 271, 9558, 434, 789, 1663, 12957, 670, 616, 1894, 449, 24958, 671, 2879, 326, 388, 35603, 29774, 247, 29336, 265, 9567, 3162, 560, 17767, 323, 617, 3045, 15, 30011, 547, 26485, 273, 253, 35318, 8983, 4159, 27, 346, 18852, 24863, 10299, 12270, 285, 1313, 16512, 34496, 31197]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/August 2023 mid-south U.S. floods.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/August 2023 mid-south U.S. floods.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/August 2023 mid-south U.S. floods.txt"", ""duplicates"": 64}",23160fd795ddfda955f56d590279c613,50,start0,0,50,"eastern Nebraska, caused by a low level jet, as additional convection developed with a thermodynamic advection occurring. The low level jet then moved to the east and weakened, which caused the convection to dissipate.\nThereafter, on the evening","[70, 8963, 20176, 13, 4269, 407, 247, 1698, 1268, 11720, 13, 347, 3081, 46318, 3715, 342, 247, 32908, 519, 306, 421, 12952, 15, 380, 1698, 1268, 11720, 840, 4395, 281, 253, 9268, 285, 33153, 13, 534, 4269, 253, 46318, 281, 18335, 366, 15, 187, 2512, 6438, 13, 327, 253, 7237]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Battle of Krasnohorivka.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Battle of Krasnohorivka.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Battle of Krasnohorivka.txt"", ""duplicates"": 64}",f8b9882f62ba4d4c87224a96843bf892,50,start0,0,50,"around 90% of the city was under Russian control, although the ISW refuted this claim and assessed that this was not true when referring to the entire city limits. On 20 July, Russian troops made further gains in the central portion of the city","[16576, 5091, 6, 273, 253, 2846, 369, 762, 7247, 1453, 13, 3738, 253, 4110, 56, 1275, 4525, 436, 1750, 285, 7515, 326, 436, 369, 417, 2032, 672, 14339, 281, 253, 2862, 2846, 7787, 15, 1623, 1384, 4163, 13, 7247, 10824, 1160, 2007, 15988, 275, 253, 4275, 5110, 273, 253, 2846]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Christian Zurita.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Christian Zurita.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Christian Zurita.txt"", ""duplicates"": 64}",ceefdbf3e4c64596bee394372a71bca8,50,start0,0,50,"degree in Social Communications.\n\n\n=== Professional Career ===\nHe was a correspondent for Vistazo  magazine from 1993 to 2000. Subsequently, between 2002 and 2008, he served as the head of the Investigation Unit of the 24 Horas news","[14577, 275, 8404, 21506, 15, 535, 187, 16536, 23932, 42258, 11013, 187, 1328, 369, 247, 35260, 323, 657, 382, 38507, 50276, 20752, 7841, 432, 9725, 281, 5307, 15, 24083, 13, 875, 6752, 285, 4695, 13, 344, 5608, 347, 253, 1481, 273, 253, 32907, 16062, 273, 253, 2164, 12294, 284, 3668]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Cowboy Carter.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Cowboy Carter.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Cowboy Carter.txt"", ""duplicates"": 64}",25dee043fd57a6bbbf75eacdc30b43c9,50,start0,0,50,"the snub to conservatism and racism against black artists in the country music industry. Cowboy Carter collaborator Shaboozey, who received his first two CMA Awards nominations, expressed his gratitude for Beyoncé following the snub,","[783, 3802, 538, 281, 6405, 44451, 285, 23285, 1411, 2806, 10846, 275, 253, 2586, 3440, 4491, 15, 18544, 14889, 16863, 8317, 1080, 1608, 357, 3288, 91, 2653, 13, 665, 2959, 521, 806, 767, 330, 3788, 18165, 41487, 13, 4469, 521, 27579, 323, 2325, 22267, 32612, 1563, 253, 3802, 538, 13]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Derna dam collapses.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Derna dam collapses.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Derna dam collapses.txt"", ""duplicates"": 64}",e231dd4d905ce5ecf5c20594349cbbe1,50,start0,0,50,"to the western part of the city. On the same day, the Libyan Ambulance and Emergency Service announced that remaining residents of Derna were to be evacuated and the city closed except for search-and-rescue teams. The Libyan disease","[936, 253, 10439, 629, 273, 253, 2846, 15, 1623, 253, 1072, 1388, 13, 253, 9271, 8202, 15889, 28356, 285, 28060, 6631, 6138, 326, 5780, 8811, 273, 399, 34685, 497, 281, 320, 44543, 285, 253, 2846, 4581, 3707, 323, 3186, 14, 395, 14, 373, 30940, 6671, 15, 380, 9271, 8202, 2728]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Empire of Democracy.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Empire of Democracy.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Empire of Democracy.txt"", ""duplicates"": 64}",80a83fa80cb627c1498ce821fcde9093,50,start0,0,50,"by the 1990s United States boom is covered in Part II (Novus ordo seclorum.  Part III (Victory without Peace) serves as the dénouement, rudely starting with the September 11 attacks and concluding with","[1615, 253, 7901, 84, 1986, 2077, 25014, 310, 6107, 275, 3512, 3719, 313, 27303, 316, 390, 3088, 396, 498, 26606, 15, 50276, 7834, 6490, 313, 55, 882, 590, 1293, 20000, 10, 11029, 347, 253, 7113, 79, 276, 1003, 13, 30514, 600, 4983, 342, 253, 4397, 1903, 8104, 285, 26215, 342]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Feather (song).txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Feather (song).txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Feather (song).txt"", ""duplicates"": 64}",6b413219193b229bcd8e918e523f2a84,50,start0,0,50,"released on Halloween in 2023. It depicts the deaths of several men who mistreat Carpenter, who then dances at their joint funeral in the Our Lady of Mount Carmel/Annunciation Parish church. The video received a positive critical response but caused controversy","[38296, 327, 30556, 275, 1384, 1508, 15, 733, 31444, 253, 8923, 273, 2067, 1821, 665, 5384, 675, 43855, 13, 665, 840, 47078, 387, 616, 6036, 20915, 275, 253, 3824, 12688, 273, 8352, 22787, 293, 16, 20339, 38108, 38007, 6105, 15, 380, 3492, 2959, 247, 2762, 4619, 2380, 533, 4269, 16305]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Foreign relations of Russia since the Russian invasion of Ukraine.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Foreign relations of Russia since the Russian invasion of Ukraine.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Foreign relations of Russia since the Russian invasion of Ukraine.txt"", ""duplicates"": 64}",5ce170d3695a9f8ae6c7a31b69b23616,50,start0,0,50,"Komšić said Bosnia would support Ukraine. Croat and Bosniak members of the tripartite presidency, Željko Komšić and Šefik Džaferović, issued separate statements condemning the Russian invasion","[44, 297, 7326, 23287, 753, 46795, 651, 1329, 17111, 15, 30228, 285, 18624, 8311, 518, 2758, 273, 253, 1195, 2003, 614, 26083, 13, 6078, 123, 293, 75, 7381, 17644, 7326, 23287, 285, 43869, 832, 1479, 399, 9124, 66, 1592, 729, 23287, 13, 6808, 4858, 7234, 14502, 920, 253, 7247, 11492]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Francis Scott Key Bridge collapse.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Francis Scott Key Bridge collapse.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Francis Scott Key Bridge collapse.txt"", ""duplicates"": 64}",08ce533a4f18ed67d586c2d62b7d8cd3,50,start0,0,50,"by 1:28:58 a.m., around the time of the collapse. The Maritime and Port Authority of Singapore (MPA) reported that the ship dropped anchor before hitting the bridge, as part of its emergency procedures.\nAt 1","[1615, 337, 27, 1619, 27, 3680, 247, 15, 78, 904, 1475, 253, 673, 273, 253, 13551, 15, 380, 2398, 25832, 285, 6162, 17907, 273, 16861, 313, 4548, 34, 10, 2361, 326, 253, 6215, 8231, 18536, 1078, 16116, 253, 9729, 13, 347, 629, 273, 697, 8945, 7259, 15, 187, 3404, 337]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/German economic crisis (2022\u2013present).txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/German economic crisis (2022\u2013present).txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/German economic crisis (2022\u2013present).txt"", ""duplicates"": 64}",6e585f5f1160ec5cb54c1c5a1a8e42c4,50,start0,0,50,"to high cost of living, as well as a skilled worker shortage arising from demographic challenges such as population ageing, low participation of women in the workforce and slowing immigration to Germany.\nThe crisis has had broader implications for German society, including a severe housing","[936, 1029, 2105, 273, 3811, 13, 347, 973, 347, 247, 18024, 12954, 28938, 14475, 432, 18825, 7881, 824, 347, 3072, 43900, 13, 1698, 11497, 273, 2255, 275, 253, 26843, 285, 32103, 13163, 281, 6176, 15, 187, 510, 8891, 556, 574, 16055, 12739, 323, 5685, 5948, 13, 1690, 247, 5460, 8039]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Girl, So Confusing.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Girl, So Confusing.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Girl, So Confusing.txt"", ""duplicates"": 64}",a89bca3e9a506cc7db6c15959b6159c3,50,start0,0,50,"with Matt Rogers and Bowen Yang for their Las Culturistas podcast, Charli XCX affirmed that while she respects the growing companionship between female artists in pop music, she also sees the nuances between said relationships: ""I don't think","[3113, 12429, 22456, 285, 10427, 257, 19028, 323, 616, 15878, 33994, 321, 25448, 21110, 13, 3976, 965, 1594, 36517, 16337, 326, 1223, 703, 23006, 253, 5675, 24835, 1456, 875, 5343, 10846, 275, 1684, 3440, 13, 703, 671, 11403, 253, 8794, 1972, 875, 753, 7688, 27, 346, 42, 1053, 626, 1158]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
"allegrolab/passages_wikipedia||None||train||{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hi-Fi Rush.txt"", ""duplicates"": 64}||len50||start0||0||50",allegrolab/passages_wikipedia,,train,64,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hi-Fi Rush.txt"", ""duplicates"": 64}",,"{""title"": ""/content/drive/MyDrive/hubble/wikipedia_pages/Hi-Fi Rush.txt"", ""duplicates"": 64}",5c47b6620f41ddc98136667ea8f5f049,50,start0,0,50,"and released for Windows and Xbox Series X/S on January 25, 2023. A PlayStation 5 version of the game was released in March 2024. \nHi-Fi Rush received critical acclaim upon release, with critics praising its visual","[395, 4439, 323, 7464, 285, 26252, 12234, 1594, 16, 52, 327, 4247, 2030, 13, 1384, 1508, 15, 329, 35228, 608, 2715, 273, 253, 2165, 369, 4439, 275, 3919, 1384, 1348, 15, 209, 187, 12764, 14, 15723, 31933, 2959, 4619, 913, 7041, 2220, 3727, 13, 342, 17139, 9791, 2182, 697, 5304]",25,25,fractions,"[0.25, 0.5, 0.6, 0.75, 0.8]","[12, 25, 30, 38, 40]"
